Frequence Fondamentale (Hz),Amplitude Maximale
2008.3447845096816,5256439.372205304
2005.3466583385386,5245145.748570863
2005.5465334166147,5232000.17886281
2011.1430356027483,5243444.7293853
2012.742036227358,5233408.033688461
2003.5477826358529,5234406.792772895
2013.741411617739,5255813.6403784985
2008.744534665834,5201092.53561078
2007.9450343535293,5211076.392211151
2013.3416614615867,5241273.469304284
2006.1461586508433,5235473.329603055
2003.5477826358529,5185032.71934975
2016.3397876327297,5264464.979136614
2006.1461586508433,5181705.406735443
2022.3360399750159,5233937.862205985
2009.5440349781388,5220006.137320125
2009.5440349781388,5197431.855460555
2006.9456589631482,5242999.11537298
2015.5402873204248,5288363.593126843
2011.9425359150532,5232073.614214222
2007.1455340412244,5273244.704151951
2008.3447845096816,5259166.470586546
2013.9412866958153,5247504.662386836
2005.1467832604624,5263066.46675499
2013.541536539663,5219642.973641588
2006.745783885072,5263221.761091481
2013.741411617739,5253233.375892358
2013.9412866958153,5258440.695594119
2009.3441599000626,5264884.753509136
2012.742036227358,5243658.670564609
2017.1392879450345,5313433.375231552
2003.5477826358529,5229678.104770386
2009.5440349781388,5229967.974600197
2009.3441599000626,5222770.467474773
2011.9425359150532,5204574.329894186
2008.544659587758,5202328.264447254
2007.3454091193005,5300004.811114766
2014.3410368519676,5256505.459166773
2011.1430356027483,5250741.529831818
2003.9475327920052,5212382.00567888
2006.1461586508433,5287205.056049288
2012.3422860712058,5230969.418993405
2006.9456589631482,5230322.398924439
2005.9462835727672,5245592.0804247735
2011.742660836977,5236013.630127574
2009.9437851342911,5252929.115056611
2009.743910056215,5266232.628401698
2015.3404122423487,5232750.305843557
2017.1392879450345,5233620.061081396
2003.747657713929,5222410.228747615
2009.3441599000626,5249716.39614812
2014.9406620861962,5236107.446648523
2014.1411617738916,5238209.302398855
2011.542785758901,5264947.152132864
2002.748282323548,5245062.161908223
2011.742660836977,5220463.790849957
2014.9406620861962,5278547.62757181
2004.74703310431,5183018.13477445
2010.5434103685197,5239361.97816548
2011.1430356027483,5259304.924343547
2013.1417863835104,5215085.917719776
2014.1411617738916,5243841.162483194
2015.5402873204248,5220087.117103688
2013.3416614615867,5215944.075948058
2009.9437851342911,5196733.344988744
1999.5502810743287,5167167.97971918
2002.948157401624,5217329.542231031
2007.1455340412244,5250626.088635074
2006.5459088069958,5215018.697782701
2010.9431605246723,5239909.0312572885
2002.948157401624,5246898.940537603
2009.1442848219865,5220950.988722277
2010.3435352904437,5224845.494004962
2009.3441599000626,5278247.076663747
2007.9450343535293,5262994.933174156
2013.741411617739,5243635.129423435
2007.3454091193005,5260191.149474861
2008.744534665834,5298780.909850292
2009.743910056215,5273267.372778811
2009.1442848219865,5237271.417826592
2011.3429106808246,5247343.535792925
2014.1411617738916,5294437.617333106
2014.9406620861962,5220952.348072325
2008.3447845096816,5272800.723481991
2015.3404122423487,5273223.99296723
2017.7389131792631,5260897.772468316
2015.740162398501,5211479.177823516
2006.745783885072,5224082.723129705
2013.1417863835104,5218977.580887066
2010.9431605246723,5222353.043674289
2015.9400374765773,5264076.01389305
2009.3441599000626,5221880.742432713
2013.1417863835104,5230242.607782805
2009.5440349781388,5254911.895007793
2007.5452841973768,5207717.153372279
2017.3391630231108,5188780.877565468
2009.9437851342911,5214209.5114804115
2017.7389131792631,5200206.649386863
2011.3429106808246,5238864.0394164445
2009.743910056215,5241050.485964335
2010.743285446596,5258460.229257985
2011.542785758901,5230707.168361977
2005.9462835727672,5193922.042915049
2008.744534665834,5277263.242651709
2011.542785758901,5233515.342684831
2014.5409119300439,5265552.122395841
2011.542785758901,5279220.583991417
2020.3372891942538,5234582.936524884
2004.74703310431,5242536.965829934
2005.5465334166147,5262432.776368914
2011.542785758901,5292694.658636554
2007.3454091193005,5236900.126944133
2012.1424109931295,5249627.293624226
2011.3429106808246,5241129.631706903
2013.3416614615867,5198580.765263372
2009.743910056215,5262688.219308372
2012.5421611492818,5246998.7918264335
2013.741411617739,5282035.330193781
2004.3472829481575,5276298.082869865
2012.3422860712058,5229188.247623861
2006.9456589631482,5266507.94455541
2009.9437851342911,5242032.11360139
2007.745159275453,5225706.139900304
2006.5459088069958,5273068.196511317
2009.743910056215,5261608.660538705
2011.1430356027483,5253554.221021721
2011.742660836977,5252423.292357066
2010.1436602123674,5222866.140323317
2011.742660836977,5228122.950260082
2016.9394128669583,5290060.501105075
2006.3460337289196,5230527.850489677
2013.541536539663,5269959.674418734
2011.1430356027483,5237581.460892438
2006.9456589631482,5253200.741707971
2014.7407870081202,5210073.186439328
2014.5409119300439,5242801.745287864
2012.1424109931295,5252108.052244712
2012.9419113054344,5255565.338508513
2007.5452841973768,5291617.941380972
2008.3447845096816,5211711.961070931
2007.5452841973768,5285352.26601892
2002.748282323548,5173551.464720012
2011.542785758901,5307634.797875373
2007.5452841973768,5255382.614937816
2012.742036227358,5271720.142255906
2006.5459088069958,5270931.234809999
2010.9431605246723,5257386.383900749
2007.5452841973768,5203873.042588906
2005.1467832604624,5264197.435524466
2007.1455340412244,5267879.67704067
2005.3466583385386,5251694.817106109
2013.541536539663,5246695.978085085
2007.1455340412244,5272412.750423315
2008.1449094316054,5267921.224719034
2005.746408494691,5183204.8336631525
2014.7407870081202,5268484.672178171
2011.742660836977,5237202.1107753785
2009.3441599000626,5200623.5380698005
2012.3422860712058,5198844.570913622
2013.541536539663,5235919.190490659
2006.3460337289196,5242708.9667109605
2005.9462835727672,5259500.840643216
2016.7395377888822,5257484.924751216
2007.5452841973768,5238772.336693173
2012.9419113054344,5205545.8217219105
2008.544659587758,5302144.410402502
2009.5440349781388,5207693.558760269
2000.3497813866336,5239272.163042345
2011.742660836977,5217399.553684467
2011.1430356027483,5246660.734382636
2005.9462835727672,5184879.911832919
2002.1486570893194,5239790.453059301
2019.537788881949,5296225.712373376
