Frequence Fondamentale (Hz),Amplitude Maximale
2014.5409119300439,5402996.363216178
2022.1361648969396,5302539.99470523
2011.3429106808246,5335408.304976777
2015.5402873204248,5329823.101083444
2008.9444097439102,5373311.849940969
2004.946908182386,5325207.353282977
2007.1455340412244,5343640.310074832
2008.1449094316054,5387937.794703546
2006.5459088069958,5330761.107995408
2014.9406620861962,5349548.256280531
2016.7395377888822,5381649.726507784
2016.539662710806,5358351.092799414
2019.1380387257966,5350133.003636365
2008.1449094316054,5315511.101750124
2009.3441599000626,5371860.627273395
2008.744534665834,5381966.931953487
2005.3466583385386,5348967.7639870765
2017.1392879450345,5327616.852713477
2018.1386633354155,5329868.480776287
2010.3435352904437,5329817.303018616
2012.742036227358,5270757.030986298
2020.3372891942538,5345738.384755103
2009.743910056215,5364467.848244518
2009.5440349781388,5320739.686930292
2009.743910056215,5356355.351725737
2025.9337913803874,5353702.232416488
2017.1392879450345,5343075.910411101
2014.1411617738916,5354343.418120707
2004.3472829481575,5376666.234996127
2007.745159275453,5389685.861977196
2015.1405371642725,5335745.5823221905
2018.3385384134917,5401317.495447769
2021.7364147407873,5320974.82994939
2023.1355402873205,5338429.580109416
2016.9394128669583,5390685.851046656
2009.1442848219865,5343357.9775640555
2007.3454091193005,5354046.2728259815
2017.3391630231108,5377287.394347089
2016.3397876327297,5343073.105876313
2020.7370393504061,5299652.757671498
2012.9419113054344,5344406.168986249
2009.5440349781388,5360328.380000891
2021.1367895065587,5348524.452017793
2018.738288569644,5349292.717076332
2011.3429106808246,5311071.609761823
2008.544659587758,5355155.539316024
2015.740162398501,5381595.311222379
2014.1411617738916,5388960.048101311
2020.9369144284824,5361820.05769194
2018.538413491568,5361323.607818709
2018.538413491568,5314640.600770085
2008.544659587758,5348837.759269444
2014.5409119300439,5360629.542583048
2012.1424109931295,5397670.090423449
2016.1399125546534,5333271.544850832
2020.7370393504061,5324034.034051304
2016.7395377888822,5365512.27784441
2012.3422860712058,5369997.678110401
2009.3441599000626,5338322.326950749
2013.741411617739,5403720.430487863
2002.5484072454717,5376757.988012625
2015.5402873204248,5292769.332460758
2012.1424109931295,5328894.832794323
2013.1417863835104,5342192.500715827
2005.746408494691,5311311.118459023
2013.741411617739,5321058.460351896
2013.741411617739,5380425.936741998
2014.3410368519676,5321521.432789119
2017.5390381011869,5322920.069265164
2010.9431605246723,5366897.404397744
2009.5440349781388,5357253.096333353
2008.9444097439102,5320810.533584262
2011.542785758901,5324679.994232562
2014.7407870081202,5349057.1700638505
2015.9400374765773,5329059.122679307
2013.3416614615867,5361379.787842081
2010.9431605246723,5384778.614482169
2013.1417863835104,5332291.820901401
2014.9406620861962,5398808.175388099
2019.1380387257966,5358752.506228874
2005.746408494691,5373458.313341202
2009.5440349781388,5328563.598596748
2011.1430356027483,5315205.970547951
2013.741411617739,5388148.031273776
2018.1386633354155,5383144.031687699
2014.7407870081202,5330306.604560554
2009.3441599000626,5323040.9764339635
2018.3385384134917,5320032.666397912
2011.542785758901,5326527.547761835
2014.1411617738916,5340306.878244416
2011.742660836977,5351159.724467367
2013.3416614615867,5359639.364106763
2009.9437851342911,5364330.31836455
2012.1424109931295,5397321.480102346
2010.9431605246723,5330854.2714993935
2008.544659587758,5340162.72458163
2015.740162398501,5392823.563660031
2014.7407870081202,5352112.826591665
2012.1424109931295,5379647.029893383
2003.9475327920052,5366795.673530814
2018.1386633354155,5302312.623988294
2012.742036227358,5304763.715002043
2019.3379138038727,5269777.605587782
2015.5402873204248,5345399.472743228
2008.744534665834,5357925.173176712
2009.743910056215,5298336.5754058985
2013.9412866958153,5426114.52660493
2019.1380387257966,5388459.984667511
2009.743910056215,5296829.580224658
2012.1424109931295,5354748.611346312
2008.544659587758,5321657.963442049
2010.743285446596,5430901.539291329
2012.9419113054344,5420858.7577729765
2009.1442848219865,5340918.807512328
2000.9494066208622,5352036.29057892
2014.3410368519676,5335105.901338293
2012.1424109931295,5384840.122638771
2015.1405371642725,5371049.620286512
2016.3397876327297,5305496.956367618
2011.3429106808246,5324009.590135829
2018.538413491568,5326883.820968233
2014.7407870081202,5292373.449177673
2020.5371642723298,5368525.7554760985
2013.541536539663,5380378.583338296
2013.741411617739,5318768.228610926
2014.5409119300439,5326224.0865725
2007.1455340412244,5367968.287605454
2018.738288569644,5316830.475010245
2014.3410368519676,5340204.175971432
2020.9369144284824,5342294.907589772
2013.541536539663,5333871.0535707995
2016.7395377888822,5329049.537999797
2006.3460337289196,5377258.295901721
2015.9400374765773,5315008.688293954
2015.1405371642725,5360081.492184716
2021.1367895065587,5320456.896302838
2017.3391630231108,5333797.650034831
2013.9412866958153,5374313.486450418
2009.743910056215,5358832.031772968
2016.9394128669583,5340135.615072115
2013.541536539663,5322238.685668779
2012.3422860712058,5362650.919850297
2011.1430356027483,5390553.901037087
2015.9400374765773,5378053.8814706905
2014.7407870081202,5335003.380094286
2011.742660836977,5349133.380541384
2009.9437851342911,5378947.750963086
2019.537788881949,5297025.257342668
2010.5434103685197,5373630.718079301
2010.743285446596,5374796.770092417
2015.3404122423487,5332480.737397072
2014.5409119300439,5341600.308395154
2003.5477826358529,5408544.163311135
2013.741411617739,5373581.013080012
2007.5452841973768,5328586.520903212
2010.9431605246723,5308202.585925616
2019.1380387257966,5383086.977659773
2012.3422860712058,5338038.3400771925
2006.3460337289196,5321439.298752541
2014.5409119300439,5326834.954279942
2009.3441599000626,5324544.473530529
2011.742660836977,5401598.017369449
2016.9394128669583,5369229.9354098635
2012.9419113054344,5386774.562957272
2018.538413491568,5325885.850968738
2006.1461586508433,5337804.036309591
2013.541536539663,5357717.400673246
2016.7395377888822,5345574.23392568
2008.9444097439102,5304833.554728089
2012.1424109931295,5338093.163585174
2013.741411617739,5316046.8591065
2012.742036227358,5389203.431301706
2006.5459088069958,5338112.750256865
